A,B,Longitude,Latitude,Satellite,Value,G,H,I,J,K
1212,9.67E+14,82.938,25.267,F18201309251416.WB.OIS.vis.tif,51,1212,F182013,9,25,1416
1212,9.67E+14,82.938,25.267,F18201309261222.WB.OIS.vis.tif,255,1212,F182013,9,26,1222
1212,9.67E+14,82.938,25.267,F18201309261404.WB.OIS.vis.tif,19,1212,F182013,9,26,1404
1212,9.67E+14,82.938,25.267,F18201309261546.WB.OIS.vis.tif,255,1212,F182013,9,26,1546
1212,9.67E+14,82.938,25.267,F18201309271210.WB.OIS.vis.tif,255,1212,F182013,9,27,1210
1212,9.67E+14,82.938,25.267,F18201309271352.WB.OIS.vis.tif,18,1212,F182013,9,27,1352
1212,9.67E+14,82.938,25.267,F18201309271534.WB.OIS.vis.tif,255,1212,F182013,9,27,1534
1212,9.67E+14,82.938,25.267,F18201309281158.WB.OIS.vis.tif,255,1212,F182013,9,28,1158
1212,9.67E+14,82.938,25.267,F18201309281340.WB.OIS.vis.tif,9,1212,F182013,9,28,1340
1212,9.67E+14,82.938,25.267,F18201309281522.WB.OIS.vis.tif,255,1212,F182013,9,28,1522
1212,9.67E+14,82.938,25.267,F18201309291146.WB.OIS.vis.tif,255,1212,F182013,9,29,1146
1212,9.67E+14,82.938,25.267,F18201309291328.WB.OIS.vis.tif,18,1212,F182013,9,29,1328
1212,9.67E+14,82.938,25.267,F18201309291510.WB.OIS.vis.tif,255,1212,F182013,9,29,1510
1212,9.67E+14,82.938,25.267,F18201309301134.WB.OIS.vis.tif,255,1212,F182013,9,30,1134
1212,9.67E+14,82.938,25.267,F18201309301316.WB.OIS.vis.tif,27,1212,F182013,9,30,1316
1212,9.67E+14,82.938,25.267,F18201309301458.WB.OIS.vis.tif,255,1212,F182013,9,30,1458
1212,9.67E+14,82.938,25.267,F18201310011122.WB.OIS.vis.tif,255,1212,F182013,10,1,1122
1212,9.67E+14,82.938,25.267,F18201310011304.WB.OIS.vis.tif,57,1212,F182013,10,1,1304
1212,9.67E+14,82.938,25.267,F18201310011446.WB.OIS.vis.tif,255,1212,F182013,10,1,1446
1212,9.67E+14,82.938,25.267,F18201310021252.WB.OIS.vis.tif,12,1212,F182013,10,2,1252
1212,9.67E+14,82.938,25.267,F18201310021434.WB.OIS.vis.tif,5,1212,F182013,10,2,1434
